"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"1849";"95166";"Cléry-en-Vexin";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";16;470;0,844824806824187
"1849";"95253";"Frémainville";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";38;470;0,844824806824187
"1849";"95295";"Guiry-en-Vexin";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";24;470;0,844824806824187
"1849";"95169";"Commeny";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";8;470;0,844824806824187
"1849";"95690";"Wy-dit-Joli-Village";"249500513";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";12;470;0,844824806824187
"1849";"95592";"Seraincourt";"200035970";"95";"11";15,6954925896683;13,1779222009232;18,6940311132718;"commune";130;470;0,844824806824187
"1849";"95024";"Arthies";"249500513";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";6;470;0,844824806824187
"1849";"95379";"Maudétour-en-Vexin";"249500513";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";0;470;0,844824806824187
"1849";"95625";"Us";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";27;470;0,844824806824187
"1849";"95002";"Ableiges";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";75;470;0,844824806824187
"1889";"95680";"Villiers-le-Bel";"200055655";"95";"11";18,5793428264484;15,0221108055058;22,9789264858958;"commune";1433;1433;0,86055351954109
"1900";"95229";"Ézanville";"200056380";"95";"11";18,2179522467138;15,490621350889;21,4254661930973;"commune";504;504;0,8602060562485
"1923";"95426";"Montlignon";"200056380";"95";"11";17,8435237454031;14,9570568839321;21,2870314075494;"commune";289;885;0,864641352486452
"1923";"95574";"Saint-Prix";"200056380";"95";"11";18,893809358025;15,8336486306928;22,545405697927;"commune";396;885;0,864641352486452
"1923";"95369";"Margency";"200056380";"95";"11";19,0050872113414;15,9228062234519;22,6840253433913;"commune";200;885;0,864641352486452
"2002";"95119";"Buhy";"249500513";"95";"11";14,2980395900305;12,0628694827864;16,9473719673255;"maille";1;817;0,8524802928936
"2002";"95355";"Magny-en-Vexin";"249500513";"95";"11";15,3371855312771;12,9488141882661;18,1660850639107;"commune";758;817;0,8524802928936
"2002";"95141";"Charmont";"249500513";"95";"11";14,2980395900305;12,0628694827864;16,9473719673255;"maille";0;817;0,8524802928936
"2002";"95046";"Banthelu";"249500513";"95";"11";14,2980395900305;12,0628694827864;16,9473719673255;"maille";11;817;0,8524802928936
"2002";"95139";"La Chapelle-en-Vexin";"249500513";"95";"11";14,2980395900305;12,0628694827864;16,9473719673255;"maille";0;817;0,8524802928936
"2034";"95051";"Beauchamp";"200058485";"95";"11";17,9338689558752;15,3530996382838;20,9484510166609;"commune";614;614;0,860866031486262
"2138";"95316";"Jagny-sous-Bois";"200073013";"95";"11";17,314470809334;14,6051120628946;20,5264360941757;"maille";2;617;0,869149549934851
"2138";"95250";"Fosses";"200055655";"95";"11";18,0249392866673;15,2376911056335;21,3220253669484;"commune";268;617;0,869149549934851
